phylo,species,Plots,Block,NP,NAR,Cvalue,Biomass,presence
Allium_mongolicum,Allium_mongolicum,217,2,1,5,21.4,9.2,1
Allium_mongolicum,Allium_mongolicum,221,2,1,4,21.4,0,0
Allium_mongolicum,Allium_mongolicum,222,2,2,7,21.4,0,0
Allium_mongolicum,Allium_mongolicum,223,2,1,5,21.4,3.93,1
Allium_mongolicum,Allium_mongolicum,224,2,1,6,21.4,8.53,0.67
Allium_mongolicum,Allium_mongolicum,225,2,2,4,21.4,0,0
Allium_mongolicum,Allium_mongolicum,226,2,0,3,21.4,0,0
Allium_mongolicum,Allium_mongolicum,227,2,2,7,21.4,0,0
Allium_mongolicum,Allium_mongolicum,231,2,2,3,21.4,0,0
Allium_mongolicum,Allium_mongolicum,232,2,2,6,21.4,0,0
Allium_mongolicum,Allium_mongolicum,233,2,0,0,21.4,0,0
Allium_mongolicum,Allium_mongolicum,234,2,0,4,21.4,0.61,0.67
Allium_mongolicum,Allium_mongolicum,235,2,0,2,21.4,0,0
Allium_mongolicum,Allium_mongolicum,236,2,2,2,21.4,0,0
Allium_mongolicum,Allium_mongolicum,237,2,2,6,21.4,0,0
Allium_mongolicum,Allium_mongolicum,311,3,2,7,21.4,0,0
Allium_mongolicum,Allium_mongolicum,312,3,1,5,21.4,0,0
Allium_mongolicum,Allium_mongolicum,313,3,2,5,21.4,0,0
Allium_mongolicum,Allium_mongolicum,314,3,0,2,21.4,0.61,0.33
Allium_mongolicum,Allium_mongolicum,315,3,1,4,21.4,0,0
Allium_mongolicum,Allium_mongolicum,316,3,0,0,21.4,5.15,0.33
Allium_mongolicum,Allium_mongolicum,317,3,1,7,21.4,0,0
Allium_mongolicum,Allium_mongolicum,321,3,2,6,21.4,0,0
Allium_mongolicum,Allium_mongolicum,322,3,0,0,21.4,0,0
Allium_mongolicum,Allium_mongolicum,323,3,0,3,21.4,0,0
Allium_mongolicum,Allium_mongolicum,324,3,2,8,21.4,0,0
Allium_mongolicum,Allium_mongolicum,325,3,0,2,21.4,10.24,0.67
Allium_mongolicum,Allium_mongolicum,326,3,1,5,21.4,0,0
Allium_mongolicum,Allium_mongolicum,327,3,2,3,21.4,0,0
Allium_mongolicum,Allium_mongolicum,331,3,0,4,21.4,0,0
Allium_mongolicum,Allium_mongolicum,332,3,0,3,21.4,0,0
Allium_mongolicum,Allium_mongolicum,333,3,1,6,21.4,0,0
Allium_mongolicum,Allium_mongolicum,334,3,2,4,21.4,0,0
Allium_mongolicum,Allium_mongolicum,335,3,2,7,21.4,0,0
Allium_mongolicum,Allium_mongolicum,336,3,2,2,21.4,0,0
Allium_mongolicum,Allium_mongolicum,337,3,2,6,21.4,0.39,0.33
Allium_mongolicum,Allium_mongolicum,411,4,0,0,21.4,0,0
Allium_mongolicum,Allium_mongolicum,412,4,0,3,21.4,0,0
Allium_mongolicum,Allium_mongolicum,413,4,2,6,21.4,0,0
Allium_mongolicum,Allium_mongolicum,414,4,2,6,21.4,0,0
Allium_mongolicum,Allium_mongolicum,415,4,0,0,21.4,0,0
Allium_mongolicum,Allium_mongolicum,416,4,2,3,21.4,0,0
Allium_mongolicum,Allium_mongolicum,417,4,2,5,21.4,0,0
Allium_mongolicum,Allium_mongolicum,421,4,2,4,21.4,0,0
Allium_mongolicum,Allium_mongolicum,422,4,2,8,21.4,0,0
Allium_mongolicum,Allium_mongolicum,423,4,1,6,21.4,0,0
Allium_mongolicum,Allium_mongolicum,424,4,1,5,21.4,0,0
Allium_mongolicum,Allium_mongolicum,425,4,2,7,21.4,0,0
Allium_mongolicum,Allium_mongolicum,426,4,0,4,21.4,0,0
Allium_mongolicum,Allium_mongolicum,427,4,0,3,21.4,0,0
Allium_mongolicum,Allium_mongolicum,431,4,1,4,21.4,0,0
Allium_mongolicum,Allium_mongolicum,432,4,2,2,21.4,0,0
Allium_mongolicum,Allium_mongolicum,433,4,2,7,21.4,0,0
Allium_mongolicum,Allium_mongolicum,434,4,1,5,21.4,0,0
Allium_mongolicum,Allium_mongolicum,435,4,0,2,21.4,4.71,1
Allium_mongolicum,Allium_mongolicum,436,4,0,2,21.4,0,0
Allium_mongolicum,Allium_mongolicum,437,4,1,7,21.4,0,0
Allium_mongolicum,Allium_mongolicum,511,5,1,5,21.4,0,0
Allium_mongolicum,Allium_mongolicum,512,5,2,4,21.4,0,0
Allium_mongolicum,Allium_mongolicum,513,5,0,2,21.4,0,0
Allium_mongolicum,Allium_mongolicum,514,5,0,0,21.4,0,0
Allium_mongolicum,Allium_mongolicum,515,5,0,0,21.4,0,0
Allium_mongolicum,Allium_mongolicum,516,5,2,3,21.4,0,0
Allium_mongolicum,Allium_mongolicum,517,5,0,4,21.4,0,0
Allium_mongolicum,Allium_mongolicum,521,5,1,7,21.4,0,0
Allium_mongolicum,Allium_mongolicum,522,5,2,7,21.4,0,0
Allium_mongolicum,Allium_mongolicum,523,5,2,8,21.4,0,0
Allium_mongolicum,Allium_mongolicum,524,5,2,2,21.4,0,0
Allium_mongolicum,Allium_mongolicum,525,5,1,4,21.4,2.74,1
Allium_mongolicum,Allium_mongolicum,526,5,0,3,21.4,0,0
Allium_mongolicum,Allium_mongolicum,527,5,2,6,21.4,0.44,0.33
Allium_mongolicum,Allium_mongolicum,531,5,0,2,21.4,0,0
Allium_mongolicum,Allium_mongolicum,532,5,1,6,21.4,0,0
Allium_mongolicum,Allium_mongolicum,533,5,1,5,21.4,0,0
Allium_mongolicum,Allium_mongolicum,534,5,2,7,21.4,0,0
Allium_mongolicum,Allium_mongolicum,535,5,2,5,21.4,0,0
Allium_mongolicum,Allium_mongolicum,536,5,2,6,21.4,0.99,0.33
Allium_mongolicum,Allium_mongolicum,537,5,0,3,21.4,0.72,0.33
Allium_ramosum,Allium_ramosum,111,1,1,5,31.42,1.95,1
Allium_ramosum,Allium_ramosum,112,1,2,3,31.42,0,0
Allium_ramosum,Allium_ramosum,113,1,2,6,31.42,0,0
Allium_ramosum,Allium_ramosum,114,1,0,2,31.42,0,0
Allium_ramosum,Allium_ramosum,115,1,0,0,31.42,0,0.33
Allium_ramosum,Allium_ramosum,116,1,1,6,31.42,0,0
Allium_ramosum,Allium_ramosum,117,1,1,7,31.42,0.29,0.67
Allium_ramosum,Allium_ramosum,121,1,2,4,31.42,0,0
Allium_ramosum,Allium_ramosum,122,1,1,5,31.42,0,0
Allium_ramosum,Allium_ramosum,123,1,2,5,31.42,0,0
Allium_ramosum,Allium_ramosum,124,1,0,2,31.42,0.08,0.33
Allium_ramosum,Allium_ramosum,125,1,2,7,31.42,0,0
Allium_ramosum,Allium_ramosum,126,1,2,2,31.42,0,0
Allium_ramosum,Allium_ramosum,127,1,1,4,31.42,0,0
Allium_ramosum,Allium_ramosum,131,1,2,6,31.42,0,0.33
Allium_ramosum,Allium_ramosum,132,1,0,0,31.42,0.11,0.33
Allium_ramosum,Allium_ramosum,133,1,0,3,31.42,0,0
Allium_ramosum,Allium_ramosum,134,1,2,7,31.42,0,0
Allium_ramosum,Allium_ramosum,135,1,2,8,31.42,0,0
Allium_ramosum,Allium_ramosum,136,1,0,4,31.42,0.09,0.33
Allium_ramosum,Allium_ramosum,137,1,0,3,31.42,0,0
Allium_ramosum,Allium_ramosum,211,2,1,7,31.42,0.08,0.33
Allium_ramosum,Allium_ramosum,212,2,0,2,31.42,0.05,0.33
Allium_ramosum,Allium_ramosum,213,2,0,3,31.42,0.65,1
Allium_ramosum,Allium_ramosum,214,2,2,5,31.42,0.2,0.67
Allium_ramosum,Allium_ramosum,215,2,2,8,31.42,0.03,0.33
Allium_ramosum,Allium_ramosum,216,2,0,0,31.42,0,0
Allium_ramosum,Allium_ramosum,217,2,1,5,31.42,0,0
Allium_ramosum,Allium_ramosum,221,2,1,4,31.42,0,0
Allium_ramosum,Allium_ramosum,222,2,2,7,31.42,0.09,0.33
Allium_ramosum,Allium_ramosum,223,2,1,5,31.42,0.09,0.33
Allium_ramosum,Allium_ramosum,224,2,1,6,31.42,0.06,0.33
Allium_ramosum,Allium_ramosum,225,2,2,4,31.42,0,0
Allium_ramosum,Allium_ramosum,226,2,0,3,31.42,0,0
Allium_ramosum,Allium_ramosum,227,2,2,7,31.42,0.48,0.33
Allium_ramosum,Allium_ramosum,231,2,2,3,31.42,0,0
Allium_ramosum,Allium_ramosum,232,2,2,6,31.42,0,0
Allium_ramosum,Allium_ramosum,233,2,0,0,31.42,0.08,0.67
Allium_ramosum,Allium_ramosum,234,2,0,4,31.42,0,0.33
Allium_ramosum,Allium_ramosum,235,2,0,2,31.42,0.3,0.67
Allium_ramosum,Allium_ramosum,236,2,2,2,31.42,0,0
Allium_ramosum,Allium_ramosum,237,2,2,6,31.42,0,0
Allium_ramosum,Allium_ramosum,311,3,2,7,31.42,0.01,0.33
Allium_ramosum,Allium_ramosum,312,3,1,5,31.42,0.35,0.67
Allium_ramosum,Allium_ramosum,313,3,2,5,31.42,0.27,0.67
Allium_ramosum,Allium_ramosum,314,3,0,2,31.42,0.14,0.67
Allium_ramosum,Allium_ramosum,315,3,1,4,31.42,0,0
Allium_ramosum,Allium_ramosum,316,3,0,0,31.42,0,0
Allium_ramosum,Allium_ramosum,317,3,1,7,31.42,0,0
Allium_ramosum,Allium_ramosum,321,3,2,6,31.42,0.12,0.67
Allium_ramosum,Allium_ramosum,322,3,0,0,31.42,0.03,0.33
Allium_ramosum,Allium_ramosum,323,3,0,3,31.42,0.82,0.67
Allium_ramosum,Allium_ramosum,324,3,2,8,31.42,1.35,1
Allium_ramosum,Allium_ramosum,325,3,0,2,31.42,0,0
Allium_ramosum,Allium_ramosum,326,3,1,5,31.42,0,0
Allium_ramosum,Allium_ramosum,327,3,2,3,31.42,0,0
Allium_ramosum,Allium_ramosum,331,3,0,4,31.42,0.66,0.67
Allium_ramosum,Allium_ramosum,332,3,0,3,31.42,0.16,0.33
Allium_ramosum,Allium_ramosum,333,3,1,6,31.42,0.69,0.67
Allium_ramosum,Allium_ramosum,334,3,2,4,31.42,0,0
Allium_ramosum,Allium_ramosum,335,3,2,7,31.42,1.31,1
Allium_ramosum,Allium_ramosum,336,3,2,2,31.42,0,0
Allium_ramosum,Allium_ramosum,337,3,2,6,31.42,0,0
Allium_ramosum,Allium_ramosum,411,4,0,0,31.42,0.07,0.33
Allium_ramosum,Allium_ramosum,412,4,0,3,31.42,0,0
Allium_ramosum,Allium_ramosum,413,4,2,6,31.42,0.25,0.67
Allium_ramosum,Allium_ramosum,414,4,2,6,31.42,0.02,0.67
Allium_ramosum,Allium_ramosum,415,4,0,0,31.42,0.03,0.33
Allium_ramosum,Allium_ramosum,416,4,2,3,31.42,0,0
Allium_ramosum,Allium_ramosum,417,4,2,5,31.42,0,0
Allium_ramosum,Allium_ramosum,421,4,2,4,31.42,0,0
Allium_ramosum,Allium_ramosum,422,4,2,8,31.42,0,0
Allium_ramosum,Allium_ramosum,423,4,1,6,31.42,0,0
Allium_ramosum,Allium_ramosum,424,4,1,5,31.42,0.35,0.67
Allium_ramosum,Allium_ramosum,425,4,2,7,31.42,0,0
Allium_ramosum,Allium_ramosum,426,4,0,4,31.42,0,0
Allium_ramosum,Allium_ramosum,427,4,0,3,31.42,0,0
Allium_ramosum,Allium_ramosum,431,4,1,4,31.42,0.08,0.67
Allium_ramosum,Allium_ramosum,432,4,2,2,31.42,1.13,1
Allium_ramosum,Allium_ramosum,433,4,2,7,31.42,0.38,0.67
Allium_ramosum,Allium_ramosum,434,4,1,5,31.42,0.07,0.33
Allium_ramosum,Allium_ramosum,435,4,0,2,31.42,0,0
Allium_ramosum,Allium_ramosum,436,4,0,2,31.42,0.06,0.33
Allium_ramosum,Allium_ramosum,437,4,1,7,31.42,0,0
Allium_ramosum,Allium_ramosum,511,5,1,5,31.42,0,0
Allium_ramosum,Allium_ramosum,512,5,2,4,31.42,0.77,0.67
Allium_ramosum,Allium_ramosum,513,5,0,2,31.42,0,0
Allium_ramosum,Allium_ramosum,514,5,0,0,31.42,0,0
Allium_ramosum,Allium_ramosum,515,5,0,0,31.42,0.18,0.33
Allium_ramosum,Allium_ramosum,516,5,2,3,31.42,0.17,0.33
Allium_ramosum,Allium_ramosum,517,5,0,4,31.42,0,0
Allium_ramosum,Allium_ramosum,521,5,1,7,31.42,0,0
Allium_ramosum,Allium_ramosum,522,5,2,7,31.42,0,0
Allium_ramosum,Allium_ramosum,523,5,2,8,31.42,0,0
Allium_ramosum,Allium_ramosum,524,5,2,2,31.42,0.19,0.33
Allium_ramosum,Allium_ramosum,525,5,1,4,31.42,1.25,0.67
Allium_ramosum,Allium_ramosum,526,5,0,3,31.42,0.2,0.33
Allium_ramosum,Allium_ramosum,527,5,2,6,31.42,0,0
Allium_ramosum,Allium_ramosum,531,5,0,2,31.42,0,0
Allium_ramosum,Allium_ramosum,532,5,1,6,31.42,0,0
Allium_ramosum,Allium_ramosum,533,5,1,5,31.42,0,0
Allium_ramosum,Allium_ramosum,534,5,2,7,31.42,0.06,0.33
Allium_ramosum,Allium_ramosum,535,5,2,5,31.42,0,0.33
Allium_ramosum,Allium_ramosum,536,5,2,6,31.42,0.06,0.67
Allium_ramosum,Allium_ramosum,537,5,0,3,31.42,0.18,0.33
Allium_tenuissimum,Allium_tenuissimum,111,1,1,5,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,112,1,2,3,18.89,0.02,0.33
Allium_tenuissimum,Allium_tenuissimum,113,1,2,6,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,114,1,0,2,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,115,1,0,0,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,116,1,1,6,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,117,1,1,7,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,121,1,2,4,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,122,1,1,5,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,123,1,2,5,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,124,1,0,2,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,125,1,2,7,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,126,1,2,2,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,127,1,1,4,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,131,1,2,6,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,132,1,0,0,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,133,1,0,3,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,134,1,2,7,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,135,1,2,8,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,136,1,0,4,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,137,1,0,3,18.89,1.74,0.33
Allium_tenuissimum,Allium_tenuissimum,211,2,1,7,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,212,2,0,2,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,213,2,0,3,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,214,2,2,5,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,215,2,2,8,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,216,2,0,0,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,217,2,1,5,18.89,0.06,0.33
Allium_tenuissimum,Allium_tenuissimum,221,2,1,4,18.89,0.07,0.33
Allium_tenuissimum,Allium_tenuissimum,222,2,2,7,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,223,2,1,5,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,224,2,1,6,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,225,2,2,4,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,226,2,0,3,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,227,2,2,7,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,231,2,2,3,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,232,2,2,6,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,233,2,0,0,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,234,2,0,4,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,235,2,0,2,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,236,2,2,2,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,237,2,2,6,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,311,3,2,7,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,312,3,1,5,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,313,3,2,5,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,314,3,0,2,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,315,3,1,4,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,316,3,0,0,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,317,3,1,7,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,321,3,2,6,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,322,3,0,0,18.89,0.17,0.33
Allium_tenuissimum,Allium_tenuissimum,323,3,0,3,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,324,3,2,8,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,325,3,0,2,18.89,0.72,0.33
Allium_tenuissimum,Allium_tenuissimum,326,3,1,5,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,327,3,2,3,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,331,3,0,4,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,332,3,0,3,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,333,3,1,6,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,334,3,2,4,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,335,3,2,7,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,336,3,2,2,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,337,3,2,6,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,411,4,0,0,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,412,4,0,3,18.89,0.24,0.33
Allium_tenuissimum,Allium_tenuissimum,413,4,2,6,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,414,4,2,6,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,415,4,0,0,18.89,0.17,0.33
Allium_tenuissimum,Allium_tenuissimum,416,4,2,3,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,417,4,2,5,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,421,4,2,4,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,422,4,2,8,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,423,4,1,6,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,424,4,1,5,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,425,4,2,7,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,426,4,0,4,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,427,4,0,3,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,431,4,1,4,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,432,4,2,2,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,433,4,2,7,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,434,4,1,5,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,435,4,0,2,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,436,4,0,2,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,437,4,1,7,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,511,5,1,5,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,512,5,2,4,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,513,5,0,2,18.89,0.05,0.33
Allium_tenuissimum,Allium_tenuissimum,514,5,0,0,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,515,5,0,0,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,516,5,2,3,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,517,5,0,4,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,521,5,1,7,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,522,5,2,7,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,523,5,2,8,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,524,5,2,2,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,525,5,1,4,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,526,5,0,3,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,527,5,2,6,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,531,5,0,2,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,532,5,1,6,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,533,5,1,5,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,534,5,2,7,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,535,5,2,5,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,536,5,2,6,18.89,0,0
Allium_tenuissimum,Allium_tenuissimum,537,5,0,3,18.89,0,0
Alyssum_canescens,Alyssum_canescens,111,1,1,5,2.43,0.07,0.33
Alyssum_canescens,Alyssum_canescens,112,1,2,3,2.43,0,0
Alyssum_canescens,Alyssum_canescens,113,1,2,6,2.43,0,0
Alyssum_canescens,Alyssum_canescens,114,1,0,2,2.43,0,0
Alyssum_canescens,Alyssum_canescens,115,1,0,0,2.43,0,0
Alyssum_canescens,Alyssum_canescens,116,1,1,6,2.43,0,0
Alyssum_canescens,Alyssum_canescens,117,1,1,7,2.43,0,0
Alyssum_canescens,Alyssum_canescens,121,1,2,4,2.43,0,0
Alyssum_canescens,Alyssum_canescens,122,1,1,5,2.43,0,0
Alyssum_canescens,Alyssum_canescens,123,1,2,5,2.43,0,0
Alyssum_canescens,Alyssum_canescens,124,1,0,2,2.43,0,0
Alyssum_canescens,Alyssum_canescens,125,1,2,7,2.43,0,0
Alyssum_canescens,Alyssum_canescens,126,1,2,2,2.43,0,0
Alyssum_canescens,Alyssum_canescens,127,1,1,4,2.43,0,0
Alyssum_canescens,Alyssum_canescens,131,1,2,6,2.43,0,0
Alyssum_canescens,Alyssum_canescens,132,1,0,0,2.43,0,0
Alyssum_canescens,Alyssum_canescens,133,1,0,3,2.43,0.02,0.33
Alyssum_canescens,Alyssum_canescens,134,1,2,7,2.43,0,0
Alyssum_canescens,Alyssum_canescens,135,1,2,8,2.43,0,0
Alyssum_canescens,Alyssum_canescens,136,1,0,4,2.43,0,0
Alyssum_canescens,Alyssum_canescens,137,1,0,3,2.43,0,0
Alyssum_canescens,Alyssum_canescens,211,2,1,7,2.43,0,0
Alyssum_canescens,Alyssum_canescens,212,2,0,2,2.43,0,0
Alyssum_canescens,Alyssum_canescens,213,2,0,3,2.43,0,0
Alyssum_canescens,Alyssum_canescens,214,2,2,5,2.43,0,0
Alyssum_canescens,Alyssum_canescens,215,2,2,8,2.43,0,0
Alyssum_canescens,Alyssum_canescens,216,2,0,0,2.43,0,0
Alyssum_canescens,Alyssum_canescens,217,2,1,5,2.43,0,0
Alyssum_canescens,Alyssum_canescens,221,2,1,4,2.43,0,0
Alyssum_canescens,Alyssum_canescens,222,2,2,7,2.43,0,0
Alyssum_canescens,Alyssum_canescens,223,2,1,5,2.43,0,0
Alyssum_canescens,Alyssum_canescens,224,2,1,6,2.43,0,0
Alyssum_canescens,Alyssum_canescens,225,2,2,4,2.43,0,0
Alyssum_canescens,Alyssum_canescens,226,2,0,3,2.43,0,0
Alyssum_canescens,Alyssum_canescens,227,2,2,7,2.43,0,0
Alyssum_canescens,Alyssum_canescens,231,2,2,3,2.43,0,0
Alyssum_canescens,Alyssum_canescens,232,2,2,6,2.43,0,0
Alyssum_canescens,Alyssum_canescens,233,2,0,0,2.43,0,0
Alyssum_canescens,Alyssum_canescens,234,2,0,4,2.43,0,0
Alyssum_canescens,Alyssum_canescens,235,2,0,2,2.43,0,0
Alyssum_canescens,Alyssum_canescens,236,2,2,2,2.43,0,0
Alyssum_canescens,Alyssum_canescens,237,2,2,6,2.43,0,0
Alyssum_canescens,Alyssum_canescens,311,3,2,7,2.43,0,0
Alyssum_canescens,Alyssum_canescens,312,3,1,5,2.43,0,0
Alyssum_canescens,Alyssum_canescens,313,3,2,5,2.43,0,0
Alyssum_canescens,Alyssum_canescens,314,3,0,2,2.43,0,0
Alyssum_canescens,Alyssum_canescens,315,3,1,4,2.43,0,0
Alyssum_canescens,Alyssum_canescens,316,3,0,0,2.43,0,0
Alyssum_canescens,Alyssum_canescens,317,3,1,7,2.43,0,0
Alyssum_canescens,Alyssum_canescens,321,3,2,6,2.43,0,0
Alyssum_canescens,Alyssum_canescens,322,3,0,0,2.43,0,0
Alyssum_canescens,Alyssum_canescens,323,3,0,3,2.43,0,0
Alyssum_canescens,Alyssum_canescens,324,3,2,8,2.43,0,0
Alyssum_canescens,Alyssum_canescens,325,3,0,2,2.43,0,0
Alyssum_canescens,Alyssum_canescens,326,3,1,5,2.43,0,0
Alyssum_canescens,Alyssum_canescens,327,3,2,3,2.43,0,0
Alyssum_canescens,Alyssum_canescens,331,3,0,4,2.43,0,0
Alyssum_canescens,Alyssum_canescens,332,3,0,3,2.43,1.67,0.33
Alyssum_canescens,Alyssum_canescens,333,3,1,6,2.43,0,0
Alyssum_canescens,Alyssum_canescens,334,3,2,4,2.43,0,0
Alyssum_canescens,Alyssum_canescens,335,3,2,7,2.43,0,0
Alyssum_canescens,Alyssum_canescens,336,3,2,2,2.43,0,0
Alyssum_canescens,Alyssum_canescens,337,3,2,6,2.43,0,0
Alyssum_canescens,Alyssum_canescens,411,4,0,0,2.43,0,0
Alyssum_canescens,Alyssum_canescens,412,4,0,3,2.43,0,0
Alyssum_canescens,Alyssum_canescens,413,4,2,6,2.43,0,0
Alyssum_canescens,Alyssum_canescens,414,4,2,6,2.43,0,0
Alyssum_canescens,Alyssum_canescens,415,4,0,0,2.43,0,0
Alyssum_canescens,Alyssum_canescens,416,4,2,3,2.43,0,0
Alyssum_canescens,Alyssum_canescens,417,4,2,5,2.43,0,0
Alyssum_canescens,Alyssum_canescens,421,4,2,4,2.43,0,0
Alyssum_canescens,Alyssum_canescens,422,4,2,8,2.43,0,0
Alyssum_canescens,Alyssum_canescens,423,4,1,6,2.43,0,0
Alyssum_canescens,Alyssum_canescens,424,4,1,5,2.43,0,0.33
Alyssum_canescens,Alyssum_canescens,425,4,2,7,2.43,0,0
Alyssum_canescens,Alyssum_canescens,426,4,0,4,2.43,0.03,0.33
Alyssum_canescens,Alyssum_canescens,427,4,0,3,2.43,0,0
Alyssum_canescens,Alyssum_canescens,431,4,1,4,2.43,0,0
Alyssum_canescens,Alyssum_canescens,432,4,2,2,2.43,0,0
Alyssum_canescens,Alyssum_canescens,433,4,2,7,2.43,0,0
Alyssum_canescens,Alyssum_canescens,434,4,1,5,2.43,0,0
Alyssum_canescens,Alyssum_canescens,435,4,0,2,2.43,0,0
Alyssum_canescens,Alyssum_canescens,436,4,0,2,2.43,0,0
Alyssum_canescens,Alyssum_canescens,437,4,1,7,2.43,0,0
Alyssum_canescens,Alyssum_canescens,511,5,1,5,2.43,0,0
Alyssum_canescens,Alyssum_canescens,512,5,2,4,2.43,0,0
Alyssum_canescens,Alyssum_canescens,513,5,0,2,2.43,0,0
Alyssum_canescens,Alyssum_canescens,514,5,0,0,2.43,0,0
Alyssum_canescens,Alyssum_canescens,515,5,0,0,2.43,0.02,0.33
Alyssum_canescens,Alyssum_canescens,516,5,2,3,2.43,0,0
Alyssum_canescens,Alyssum_canescens,517,5,0,4,2.43,0,0
